"","X","word","sentiment"
"3360",3360,"depressed","negative"
"3361",3361,"depressed","sadness"
"3362",3362,"depressing","disgust"
"3363",3363,"depressing","negative"
"3364",3364,"depressing","sadness"
"3365",3365,"depression","negative"
"3366",3366,"depression","sadness"
"3367",3367,"depressive","negative"
"3368",3368,"depressive","sadness"
"3369",3369,"deprivation","anger"
"3370",3370,"deprivation","disgust"
"3371",3371,"deprivation","fear"
"3372",3372,"deprivation","negative"
"3373",3373,"deprivation","sadness"
"3374",3374,"depth","positive"
"3375",3375,"depth","trust"
"3376",3376,"deputy","trust"
"3377",3377,"deranged","anger"
"3378",3378,"deranged","disgust"
"3379",3379,"deranged","fear"
"3380",3380,"deranged","negative"
"3381",3381,"derelict","negative"
"3382",3382,"derision","anger"
"3383",3383,"derision","disgust"
"3384",3384,"derision","negative"
"3385",3385,"dermatologist","trust"
"3386",3386,"derogation","anger"
"3387",3387,"derogation","disgust"
"3388",3388,"derogation","fear"
"3389",3389,"derogation","negative"
"3390",3390,"derogation","sadness"
"3391",3391,"derogatory","anger"
"3392",3392,"derogatory","disgust"
"3393",3393,"derogatory","fear"
"3394",3394,"derogatory","negative"
"3395",3395,"derogatory","sadness"
"3396",3396,"descent","fear"
"3397",3397,"descent","sadness"
"3398",3398,"descriptive","positive"
"3399",3399,"desecration","anger"
"3400",3400,"desecration","disgust"
"3401",3401,"desecration","fear"
"3402",3402,"desecration","negative"
"3403",3403,"desecration","sadness"
"3404",3404,"desert","anger"
"3405",3405,"desert","disgust"
"3406",3406,"desert","fear"
"3407",3407,"desert","negative"
"3408",3408,"desert","sadness"
"3409",3409,"deserted","anger"
"3410",3410,"deserted","disgust"
"3411",3411,"deserted","fear"
"3412",3412,"deserted","negative"
"3413",3413,"deserted","sadness"
"3414",3414,"desertion","negative"
"3415",3415,"deserve","anger"
"3416",3416,"deserve","anticipation"
"3417",3417,"deserve","positive"
"3418",3418,"deserve","trust"
"3419",3419,"deserved","positive"
"3420",3420,"designation","trust"
"3421",3421,"designer","positive"
"3422",3422,"desirable","positive"
"3423",3423,"desiring","positive"
"3424",3424,"desirous","positive"
"3425",3425,"desist","anger"
"3426",3426,"desist","disgust"
"3427",3427,"desist","negative"
"3428",3428,"desolation","fear"
"3429",3429,"desolation","negative"
"3430",3430,"desolation","sadness"
"3431",3431,"despair","anger"
"3432",3432,"despair","disgust"
"3433",3433,"despair","fear"
"3434",3434,"despair","negative"
"3435",3435,"despair","sadness"
"3436",3436,"despairing","fear"
"3437",3437,"despairing","negative"
"3438",3438,"despairing","sadness"
"3439",3439,"desperate","negative"
"3440",3440,"despicable","anger"
"3441",3441,"despicable","disgust"
"3442",3442,"despicable","negative"
"3443",3443,"despise","anger"
"3444",3444,"despise","disgust"
"3445",3445,"despise","negative"
"3446",3446,"despotic","fear"
"3447",3447,"despotic","negative"
"3448",3448,"despotism","anger"
"3449",3449,"despotism","disgust"
"3450",3450,"despotism","fear"
"3451",3451,"despotism","negative"
"3452",3452,"despotism","sadness"
"3453",3453,"destination","anticipation"
"3454",3454,"destination","fear"
"3455",3455,"destination","joy"
"3456",3456,"destination","positive"
"3457",3457,"destination","sadness"
"3458",3458,"destination","surprise"
"3459",3459,"destined","anticipation"
"3460",3460,"destitute","fear"
"3461",3461,"destitute","negative"
"3462",3462,"destitute","sadness"
"3463",3463,"destroyed","anger"
"3464",3464,"destroyed","fear"
"3465",3465,"destroyed","negative"
"3466",3466,"destroyed","sadness"
"3467",3467,"destroyer","anger"
"3468",3468,"destroyer","fear"
"3469",3469,"destroyer","negative"
"3470",3470,"destroying","anger"
"3471",3471,"destroying","fear"
"3472",3472,"destroying","negative"
"3473",3473,"destroying","sadness"
"3474",3474,"destruction","anger"
"3475",3475,"destruction","negative"
"3476",3476,"destructive","anger"
"3477",3477,"destructive","disgust"
"3478",3478,"destructive","fear"
"3479",3479,"destructive","negative"
"3480",3480,"detachment","negative"
"3481",3481,"detain","negative"
"3482",3482,"detainee","anger"
"3483",3483,"detainee","anticipation"
"3484",3484,"detainee","fear"
"3485",3485,"detainee","negative"
"3486",3486,"detainee","sadness"
"3487",3487,"detect","positive"
"3488",3488,"detection","positive"
"3489",3489,"detention","negative"
"3490",3490,"detention","sadness"
"3491",3491,"deteriorate","fear"
"3492",3492,"deteriorate","negative"
"3493",3493,"deteriorate","sadness"
"3494",3494,"deteriorated","disgust"
"3495",3495,"deteriorated","negative"
"3496",3496,"deteriorated","sadness"
"3497",3497,"deterioration","anger"
"3498",3498,"deterioration","disgust"
"3499",3499,"deterioration","fear"
"3500",3500,"deterioration","negative"
"3501",3501,"deterioration","sadness"
"3502",3502,"determinate","anticipation"
"3503",3503,"determinate","trust"
"3504",3504,"determination","positive"
"3505",3505,"determination","trust"
"3506",3506,"determined","positive"
"3507",3507,"detest","anger"
"3508",3508,"detest","disgust"
"3509",3509,"detest","negative"
"3510",3510,"detonate","fear"
"3511",3511,"detonate","negative"
"3512",3512,"detonate","surprise"
"3513",3513,"detonation","anger"
"3514",3514,"detract","anger"
"3515",3515,"detract","negative"
"3516",3516,"detriment","negative"
"3517",3517,"detrimental","negative"
"3518",3518,"detritus","negative"
"3519",3519,"devastate","anger"
"3520",3520,"devastate","fear"
"3521",3521,"devastate","negative"
"3522",3522,"devastate","sadness"
"3523",3523,"devastating","anger"
"3524",3524,"devastating","disgust"
"3525",3525,"devastating","fear"
"3526",3526,"devastating","negative"
"3527",3527,"devastating","sadness"
"3528",3528,"devastating","trust"
"3529",3529,"devastation","anger"
"3530",3530,"devastation","fear"
"3531",3531,"devastation","negative"
"3532",3532,"devastation","sadness"
"3533",3533,"devastation","surprise"
"3534",3534,"develop","anticipation"
"3535",3535,"develop","positive"
"3536",3536,"deviation","sadness"
"3537",3537,"devil","anger"
"3538",3538,"devil","anticipation"
"3539",3539,"devil","disgust"
"3540",3540,"devil","fear"
"3541",3541,"devil","negative"
"3542",3542,"devil","sadness"
"3543",3543,"devilish","disgust"
"3544",3544,"devilish","fear"
"3545",3545,"devilish","negative"
"3546",3546,"devious","negative"
"3547",3547,"devolution","negative"
"3548",3548,"devotional","positive"
"3549",3549,"devotional","trust"
"3550",3550,"devour","negative"
"3551",3551,"devout","anticipation"
"3552",3552,"devout","joy"
"3553",3553,"devout","positive"
"3554",3554,"devout","trust"
"3555",3555,"dexterity","positive"
"3556",3556,"diabolical","anger"
"3557",3557,"diabolical","disgust"
"3558",3558,"diabolical","fear"
"3559",3559,"diabolical","negative"
"3560",3560,"diagnosis","anticipation"
"3561",3561,"diagnosis","fear"
"3562",3562,"diagnosis","negative"
"3563",3563,"diagnosis","trust"
"3564",3564,"diamond","joy"
"3565",3565,"diamond","positive"
"3566",3566,"diaper","disgust"
"3567",3567,"diarrhoea","disgust"
"3568",3568,"diary","joy"
"3569",3569,"diary","positive"
"3570",3570,"diary","trust"
"3571",3571,"diatribe","anger"
"3572",3572,"diatribe","disgust"
"3573",3573,"diatribe","negative"
"3574",3574,"dictator","fear"
"3575",3575,"dictator","negative"
"3576",3576,"dictatorial","anger"
"3577",3577,"dictatorial","negative"
"3578",3578,"dictatorship","anger"
"3579",3579,"dictatorship","anticipation"
"3580",3580,"dictatorship","disgust"
"3581",3581,"dictatorship","fear"
"3582",3582,"dictatorship","negative"
"3583",3583,"dictatorship","sadness"
"3584",3584,"dictionary","positive"
"3585",3585,"dictionary","trust"
"3586",3586,"dictum","trust"
"3587",3587,"didactic","positive"
"3588",3588,"die","fear"
"3589",3589,"die","negative"
"3590",3590,"die","sadness"
"3591",3591,"dietary","anticipation"
"3592",3592,"dietary","positive"
"3593",3593,"differential","trust"
"3594",3594,"differently","surprise"
"3595",3595,"difficult","fear"
"3596",3596,"difficulties","negative"
"3597",3597,"difficulties","sadness"
"3598",3598,"difficulty","anger"
"3599",3599,"difficulty","fear"
"3600",3600,"difficulty","negative"
"3601",3601,"difficulty","sadness"
"3602",3602,"digit","trust"
"3603",3603,"dignified","positive"
"3604",3604,"dignity","positive"
"3605",3605,"dignity","trust"
"3606",3606,"digress","anticipation"
"3607",3607,"digress","negative"
"3608",3608,"dike","fear"
"3609",3609,"dilapidated","disgust"
"3610",3610,"dilapidated","negative"
"3611",3611,"dilapidated","sadness"
"3612",3612,"diligence","positive"
"3613",3613,"diligence","trust"
"3614",3614,"dilute","negative"
"3615",3615,"diminish","negative"
"3616",3616,"diminish","sadness"
"3617",3617,"diminished","negative"
"3618",3618,"din","negative"
"3619",3619,"dinner","positive"
"3620",3620,"dinosaur","fear"
"3621",3621,"diplomacy","anticipation"
"3622",3622,"diplomacy","positive"
"3623",3623,"diplomacy","trust"
"3624",3624,"diplomatic","positive"
"3625",3625,"diplomatic","trust"
"3626",3626,"dire","disgust"
"3627",3627,"dire","fear"
"3628",3628,"dire","negative"
"3629",3629,"dire","sadness"
"3630",3630,"dire","surprise"
"3631",3631,"director","positive"
"3632",3632,"director","trust"
"3633",3633,"dirt","disgust"
"3634",3634,"dirt","negative"
"3635",3635,"dirty","disgust"
"3636",3636,"dirty","negative"
"3637",3637,"disability","negative"
"3638",3638,"disability","sadness"
"3639",3639,"disable","fear"
"3640",3640,"disable","negative"
"3641",3641,"disable","sadness"
"3642",3642,"disabled","fear"
"3643",3643,"disabled","negative"
"3644",3644,"disabled","sadness"
"3645",3645,"disaffected","negative"
"3646",3646,"disagree","anger"
"3647",3647,"disagree","negative"
"3648",3648,"disagreeing","anger"
"3649",3649,"disagreeing","negative"
"3650",3650,"disagreeing","sadness"
"3651",3651,"disagreement","anger"
"3652",3652,"disagreement","negative"
"3653",3653,"disagreement","sadness"
"3654",3654,"disallowed","anger"
"3655",3655,"disallowed","disgust"
"3656",3656,"disallowed","fear"
"3657",3657,"disallowed","negative"
"3658",3658,"disallowed","sadness"
"3659",3659,"disappear","fear"
"3660",3660,"disappoint","anger"
"3661",3661,"disappoint","disgust"
"3662",3662,"disappoint","negative"
"3663",3663,"disappoint","sadness"
"3664",3664,"disappointed","anger"
"3665",3665,"disappointed","disgust"
"3666",3666,"disappointed","negative"
"3667",3667,"disappointed","sadness"
"3668",3668,"disappointing","negative"
"3669",3669,"disappointing","sadness"
"3670",3670,"disappointment","disgust"
"3671",3671,"disappointment","negative"
"3672",3672,"disappointment","sadness"
"3673",3673,"disapproval","negative"
"3674",3674,"disapproval","sadness"
"3675",3675,"disapprove","anger"
"3676",3676,"disapprove","disgust"
"3677",3677,"disapprove","fear"
"3678",3678,"disapprove","negative"
"3679",3679,"disapprove","sadness"
"3680",3680,"disapproved","anger"
"3681",3681,"disapproved","negative"
"3682",3682,"disapproved","sadness"
"3683",3683,"disapproving","anger"
"3684",3684,"disapproving","disgust"
"3685",3685,"disapproving","negative"
"3686",3686,"disapproving","sadness"
"3687",3687,"disaster","anger"
"3688",3688,"disaster","disgust"
"3689",3689,"disaster","fear"
"3690",3690,"disaster","negative"
"3691",3691,"disaster","sadness"
"3692",3692,"disaster","surprise"
"3693",3693,"disastrous","anger"
"3694",3694,"disastrous","fear"
"3695",3695,"disastrous","negative"
"3696",3696,"disastrous","sadness"
"3697",3697,"disbelieve","negative"
"3698",3698,"discards","negative"
"3699",3699,"discharge","negative"
"3700",3700,"disciple","trust"
"3701",3701,"discipline","fear"
"3702",3702,"discipline","negative"
"3703",3703,"disclaim","anger"
"3704",3704,"disclaim","disgust"
"3705",3705,"disclaim","negative"
"3706",3706,"disclaim","trust"
"3707",3707,"disclosed","trust"
"3708",3708,"discoloration","disgust"
"3709",3709,"discoloration","negative"
"3710",3710,"discolored","disgust"
"3711",3711,"discolored","negative"
"3712",3712,"discolored","sadness"
"3713",3713,"discomfort","negative"
"3714",3714,"discomfort","sadness"
"3715",3715,"disconnect","negative"
"3716",3716,"disconnect","sadness"
"3717",3717,"disconnected","negative"
"3718",3718,"disconnected","sadness"
"3719",3719,"disconnection","negative"
"3720",3720,"discontent","anger"
"3721",3721,"discontent","disgust"
"3722",3722,"discontent","fear"
"3723",3723,"discontent","negative"
"3724",3724,"discontent","sadness"
"3725",3725,"discontinue","negative"
"3726",3726,"discontinuity","disgust"
"3727",3727,"discontinuity","fear"
"3728",3728,"discontinuity","negative"
"3729",3729,"discontinuity","sadness"
"3730",3730,"discord","anger"
"3731",3731,"discord","disgust"
"3732",3732,"discord","negative"
"3733",3733,"discourage","fear"
"3734",3734,"discourage","negative"
"3735",3735,"discourage","sadness"
"3736",3736,"discouragement","negative"
"3737",3737,"discovery","positive"
"3738",3738,"discredit","negative"
"3739",3739,"discreet","anticipation"
"3740",3740,"discreet","positive"
"3741",3741,"discretion","anticipation"
"3742",3742,"discretion","positive"
"3743",3743,"discretion","trust"
"3744",3744,"discretionary","positive"
"3745",3745,"discriminate","anger"
"3746",3746,"discriminate","negative"
"3747",3747,"discriminate","sadness"
"3748",3748,"discriminating","disgust"
"3749",3749,"discriminating","negative"
"3750",3750,"discrimination","anger"
"3751",3751,"discrimination","disgust"
"3752",3752,"discrimination","fear"
"3753",3753,"discrimination","negative"
"3754",3754,"discrimination","sadness"
"3755",3755,"discussion","positive"
"3756",3756,"disdain","anger"
"3757",3757,"disdain","disgust"
"3758",3758,"disdain","negative"
"3759",3759,"disease","anger"
"3760",3760,"disease","disgust"
"3761",3761,"disease","fear"
"3762",3762,"disease","negative"
"3763",3763,"disease","sadness"
"3764",3764,"diseased","disgust"
"3765",3765,"diseased","fear"
"3766",3766,"diseased","negative"
"3767",3767,"diseased","sadness"
"3768",3768,"disembodied","fear"
"3769",3769,"disembodied","negative"
"3770",3770,"disembodied","sadness"
"3771",3771,"disengagement","negative"
"3772",3772,"disfigured","anger"
"3773",3773,"disfigured","disgust"
"3774",3774,"disfigured","fear"
"3775",3775,"disfigured","negative"
"3776",3776,"disfigured","sadness"
"3777",3777,"disgrace","anger"
"3778",3778,"disgrace","disgust"
"3779",3779,"disgrace","negative"
"3780",3780,"disgrace","sadness"
"3781",3781,"disgraced","anger"
"3782",3782,"disgraced","disgust"
"3783",3783,"disgraced","negative"
"3784",3784,"disgraced","sadness"
"3785",3785,"disgraceful","anger"
"3786",3786,"disgraceful","disgust"
"3787",3787,"disgraceful","negative"
"3788",3788,"disgruntled","anger"
"3789",3789,"disgruntled","disgust"
"3790",3790,"disgruntled","negative"
"3791",3791,"disgruntled","sadness"
"3792",3792,"disgust","anger"
"3793",3793,"disgust","disgust"
"3794",3794,"disgust","fear"
"3795",3795,"disgust","negative"
"3796",3796,"disgust","sadness"
"3797",3797,"disgusting","anger"
"3798",3798,"disgusting","disgust"
"3799",3799,"disgusting","fear"
"3800",3800,"disgusting","negative"
"3801",3801,"disheartened","negative"
"3802",3802,"disheartened","sadness"
"3803",3803,"disheartening","negative"
"3804",3804,"disheartening","sadness"
"3805",3805,"dishonest","anger"
"3806",3806,"dishonest","disgust"
"3807",3807,"dishonest","negative"
"3808",3808,"dishonest","sadness"
"3809",3809,"dishonesty","disgust"
"3810",3810,"dishonesty","negative"
"3811",3811,"dishonor","anger"
"3812",3812,"dishonor","disgust"
"3813",3813,"dishonor","fear"
"3814",3814,"dishonor","negative"
"3815",3815,"dishonor","sadness"
"3816",3816,"disillusionment","anger"
"3817",3817,"disillusionment","disgust"
"3818",3818,"disillusionment","negative"
